DF0001	ST001_BERGMAN_2014	Bergman	2014	1	1	1	Solid wood products	Lumber	Hardwood lumber	Not specified	Construction	USA	USA NE/NC region	Not specified	1.63	1.63	1.63					tCO2e/tCO2e	TRUE	1	Medium	Low	Carbon emission savings per unti calcultaed, (including value chain emisisons + storage which must be deducted). Calculated as columns D/C in Table 3
DF0073	ST016_HURMEKOSKI_2020	Hurmekoski	2020	1	2	3	Energy	Bioenergy	CHP energy	Not specified	Energy substitution	Not specified		Not specified	0.97	0.70	0.97					tCO2e/tCO2e	TRUE	1	Medium	Low	include value chain emissions for bioenergy, which need to deducted, and also the upstream emissions of fossil energy must be added.
DF0074	ST017_HURMEKOSKI_2021	Hurmekoski	2021	1	2	5	Roundwood	Roundwood	Roundwood based on systematic review	Not specified	Mixed / aggregate use	Not specified		Not specified	0.55	0.55	0.55					tCO2e/tCO2e	TRUE	1	Low	Low	Wide range of studies included, also inclusdes good characterizations/groupings of system boundaries. Difficult to decipher exactly how the 0,55 figure includes upstream emisisons though, so could be higher  with definition used here. Also difficult to see if all product categories consider end use for energy. CONCLUSION: This number can be used as a conservative number for all downstream uses of roundwood, including end use.
DF0075	ST018_JELSE_2009	Jelse	2009	2	1	2	Paper/Fibre products	Packaging	Tetra Brik	PET bottle	Packaging	Not specified		Not specified	2.60	2.60	2.60					tCO2e/tCO2e	TRUE	1	Medium	Low	Used in BillerudKorsnõs study 2020
DF0076	ST018_JELSE_2009	Jelse	2009	2	1	2	Paper/Fibre products	Packaging	Tetra Brik	HDPE bottle	Packaging	Not specified		Not specified	1.60	1.60	1.60					tCO2e/tCO2e	TRUE	1	Medium	Low	Used in BillerudKorsnõs study 2020
DF0077	ST019_JONSSON_2021	Jonsson	2021	1	2	1	Solid wood products	Other	Solid wood, long-lived	Not specified	Other	Not specified		Not specified	1.10	1.10	1.10					tCO2e/tCO2e	TRUE	1	Medium	Low	Useful sector study for EU -> CEPI work
DF0078	ST019_JONSSON_2021	Jonsson	2021	1	2	1	Solid wood products	Other	Solid wood, medium-lived	Not specified	Other	Not specified		Not specified	0.55	0.55	0.55					tCO2e/tCO2e	TRUE	1	Medium	Low	
DF0079	ST019_JONSSON_2021	Jonsson	2021	1	2	3	Energy	Bioenergy	Fuelwood/bioenergy	Not specified	Energy substitution	Not specified		Not specified	0.93	0.76	0.93					tCO2e/tCO2e	TRUE	1	Medium	Low	Table 6. Seems to include value chain emissions for bioenergy, which need to deducted, and also the upstream emissions of fossil energy must be added (in this case coal/gas)
DF0080	ST020_KNAUF_2015	Knauf	2015	1	3	1	Solid wood products	Aggregate wood product mix	Mix of soild wood products	Not specified	Mixed / aggregate use	Germany	Germany	Not specified	1.50	1.50	1.50					tCO2e/tCO2e	TRUE	1	Medium	Medium	Uses DFs from Taverna etal2 2007 and Sathre & Connor 2010
DF0081	ST020_KNAUF_2015	Knauf	2015	1	2	3	Energy	Bioenergy	Bioenergy	Not specified	Energy substitution	Germany	Germany	Not specified	0.94	0.67	0.94					tCO2e/tCO2e	TRUE	1	Medium	Medium	Based on R³ter. Includes value chain emissions and excludes upstream fossli fuel emissions
DF0082	ST021_KNIGHT_2005	Knight	2005	1	1	1	Solid wood products	Doors/windows	Reinforced wood dooor	steel door	Building components	USA	USA	Not specified	5.69	5.69	5.69					tCO2e/tCO2e	TRUE	1	Medium	Low	Calculated based on wood door weight 55lb and CO2 displaced 130 kg/door
DF0083	ST022_LCA_CONSULTING_STORA_ENSO_2018	LCA Consulting & Stora Enso	2018	2	1	2	Paper/Fibre products	Packaging	Ecofishbox paper 481 g	plastic	Packaging	Nordic	Finland/Sweden	Not specified	3.06	3.06	3.06					tCO2e/tCO2e	TRUE	1	Medium	High	Calculated by extracting figures from figures, 2,0 kgCO2e displaced
DF0084	ST022_LCA_CONSULTING_STORA_ENSO_2018	LCA Consulting & Stora Enso	2018	2	1	2	Paper/Fibre products	Packaging	Ecofishbox paper 1271 g	plastic	Packaging	Nordic	Finland/Sweden	Not specified	1.51	1.51	1.51					tCO2e/tCO2e	TRUE	1	Medium	High	Calculated by extracting figures from figures, 2,6 kgCO2e displaced
DF0085	ST023_LESKINEN_2018	Leskinen	2018	3	2	1	Solid wood products	Aggregate wood product mix	Unweighted (?) average for structural construction, assumption based on report that 0,4 is DF for end-use	Not specified	Mixed / aggregate use	Not specified		Not specified	0.90	0.90	0.90		1.30			tCO2e/tCO2e	TRUE	1	Medium	Low	Review of DF in 51 studies, found 433 individual DFs of which 79% related to the contruction sector
DF0086	ST023_LESKINEN_2018	Leskinen	2018	3	2	1	Solid wood products	Aggregate wood product mix	Unweighted (?) average for non-structural construction, assumption based on report that 0,4 is DF for end-use	Not specified	Mixed / aggregate use	Not specified		Not specified	1.20	1.20	1.20		1.60			tCO2e/tCO2e	TRUE	1	Medium	Low	
DF0087	ST023_LESKINEN_2018	Leskinen	2018	3	2	4	Textiles	Textiles	Assumption based on report that 0,4 is DF for end-use	Not specified	Textile substitution	Not specified		Not specified	2.40	2.80	2.40	0.40				tCO2e/tCO2e	TRUE	1	Medium	Low	Table 1
DF0088	ST024_MARKWARDT_2017	Markwardt	2017	2	1	2	Paper/Fibre products	Packaging	Tetra recart	Glass jar/Germany	Packaging	Germany	Germany	Not specified	6.50	6.50	6.50					tCO2e/tCO2e	TRUE	1	Medium	Medium	Used in BillerudKorsnõs study 2020, end-use DF was added in BK study
DF0089	ST024_MARKWARDT_2017	Markwardt	2017	2	1	2	Paper/Fibre products	Packaging	Tetra recart	Steel can/Germany	Packaging	Germany	Germany	Not specified	6.40	6.40	6.40					tCO2e/tCO2e	TRUE	1	Medium	Medium	Used in BillerudKorsnõs study 2020, end-use DF was added in BK study
DF0090	ST024_MARKWARDT_2017	Markwardt	2017	2	1	2	Paper/Fibre products	Packaging	Tetra recart	Glass jar/Italy	Packaging	Italy	Italy	Not specified	7.00	7.00	7.00					tCO2e/tCO2e	TRUE	1	Medium	Low	Used in BillerudKorsnõs study 2020, end-use DF was added in BK study
DF0091	ST024_MARKWARDT_2017	Markwardt	2017	2	1	2	Paper/Fibre products	Packaging	Tetra recart	Steel can /Italy	Packaging	Italy	Italy	Not specified	6.80	6.80	6.80					tCO2e/tCO2e	TRUE	1	Medium	Low	Used in BillerudKorsnõs study 2020, end-use DF was added in BK study
DF0092	ST025_RUTER_2016	R³ter	2016	v	1	1	Solid wood products	Other	Core & shell construction	Not specified	Other	Europe	EU	Not specified	1.73	1.73	1.73	1.22				tCO2e/tCO2e	TRUE	1	Medium	Medium	Table 2.4 calculated from kgCO2e/kgHWP
DF0093	ST025_RUTER_2016	R³ter	2016	3	1	1	Solid wood products	Cladding/siding	Claddings	Not specified	Building envelope	Europe	EU	Not specified	0.99	0.99	0.99	0.47				tCO2e/tCO2e	TRUE	1	Medium	Medium	Table 2.4 calculated from kgCO2e/kgHWP
DF0094	ST025_RUTER_2016	R³ter	2016	3	1	1	Solid wood products	Other	Laminates	Not specified	Other	Europe	EU	Not specified	1.67	1.67	1.67	1.30				tCO2e/tCO2e	TRUE	1	Medium	Medium	Table 2.4 calculated from kgCO2e/kgHWP
DF0095	ST025_RUTER_2016	R³ter	2016	3	1	1	Solid wood products	Pallets	Pallets	Not specified	Packaging/logistics	Europe	EU	Not specified	0.48	0.48	0.48	0.94				tCO2e/tCO2e	TRUE	1	Medium	Medium	Table 2.4 calculated from kgCO2e/kgHWP
DF0096	ST025_RUTER_2016	R³ter	2016	3	1	1	Solid wood products	Furniture	Office furniture	Not specified	Furniture	Europe	EU	Not specified	0.80	0.80	0.80	0.72				tCO2e/tCO2e	TRUE	1	Medium	Medium	Table 2.4 calculated from kgCO2e/kgHWP
DF0097	ST025_RUTER_2016	R³ter	2016	3	1	2	Paper/Fibre products	Biochemicals	Polyol	Not specified	Chemical/material substitution	Europe	EU	Not specified	0.84	0.84	0.84	1.36				tCO2e/tCO2e	TRUE	1	Medium	Medium	Table 2.4 calculated from kgCO2e/kgHWP
DF0098	ST025_RUTER_2016	R³ter	2016	3	1	4	Textiles	Textiles	Textile	Not specified	Textile substitution	Europe	EU	Not specified	4.96	4.96	4.96	0.38				tCO2e/tCO2e	TRUE	1	Medium	Medium	Table 2.4 calculated from kgCO2e/kgHWP
DF0099	ST025_RUTER_2016	R³ter	2016	3	1	3	Energy	Bioenergy	Average wood chips/pellets	Not specified	Energy substitution	Europe	EU	Not specified	0.74	0.74	0.74					tCO2e/tCO2e	TRUE	1	Medium	Medium	Calculated from average 80 gCO2/MJ displacement, 16.92 MJ/kg wood
DF0100	ST026_SALAZAR_2009	Salazar	2009	1	1	8	Housing	Residential/commercial buildings	Wooden house	"""typical"""	Residential construction	Canada	Canada	Not specified	0.77	0.77	0.77	1.14				tCO2e/tCO2e	TRUE	1	Medium	Low	Calculated based on Table 4. delta fossils / delta wood (including service life)
DF0101	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Hostel building	Not specified	Residential construction	Not specified		Not specified	1.00	1.00	1.00					tCO2e/tCO2e	TRUE	1	Medium	Low	From Buchanan & Levine 1999
DF0102	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Office building	Not specified	Commercial/industrial construction	Not specified		Not specified	1.20	1.20	1.20					tCO2e/tCO2e	TRUE	1	Medium	Low	From Buchanan & Levine 1999
DF0103	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Industrial building	Not specified	Commercial/industrial construction	Not specified		Not specified	1.60	1.60	1.60					tCO2e/tCO2e	TRUE	1	Medium	Low	From Buchanan & Levine 1999
DF0104	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Single family house	Not specified	Residential construction	Not specified		Not specified	3.57	3.57	3.57					tCO2e/tCO2e	TRUE	1	Medium	Low	From Buchanan & Levine 1999 (very wide range around this mean)
DF0105	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Apartment building	Not specified	Residential construction	Not specified		Not specified	1.50	1.50	1.50	1.10	2.60			tCO2e/tCO2e	TRUE	1	Medium	Low	From Gistavsson & Sathre 2006
DF0106	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	6-storey building: Timber	steel	Construction	Not specified		Not specified	1.10	1.10	1.10					tCO2e/tCO2e	TRUE	1	Medium	Low	From John et al. 2009 (includes some losses from methane in end-use landfill)
DF0107	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	6-storey building: Timber	concrete	Construction	Not specified		Not specified	1.00	1.00	1.00					tCO2e/tCO2e	TRUE	1	Medium	Low	From John et al. 2009 (includes some losses from methane in end-use landfill)
DF0108	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	6-storey building: Max wood	steel	Construction	Not specified		Not specified	1.40	1.40	1.40					tCO2e/tCO2e	TRUE	1	Medium	Low	From John et al. 2009 (includes some losses from methane in end-use landfill)
DF0109	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	6-storey building: Max wood	concrete	Construction	Not specified		Not specified	1.30	1.30	1.30					tCO2e/tCO2e	TRUE	1	Medium	Low	From John et al. 2009 (includes some losses from methane in end-use landfill)
DF0110	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Flooring	Solid wood flooring	Not specified	Flooring	Not specified		Not specified	0.40	0.40	0.40					tCO2e/tCO2e	TRUE	1	Medium	Low	From J÷nsson eta al 1997
DF0111	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Doors/windows	Wood door	Steel door	Building components	Not specified		Not specified	3.00	3.00	3.00					tCO2e/tCO2e	TRUE	1	Medium	Low	From Knight et al 2005
DF0112	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Aggregate wood product mix	Mixed wood products	Not specified	Mixed / aggregate use	Not specified		Not specified	2.20	2.20	2.20					tCO2e/tCO2e	TRUE	1	Medium	Low	From Koch 1992
DF0113	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Infrastructure	Roundwood utility pole	Not specified	Infrastructure	Not specified		Not specified	2.50	2.50	2.50					tCO2e/tCO2e	TRUE	1	Medium	Low	From K³nniger & Richter 1995
DF0114	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Infrastructure	Glulam utility pole	Not specified	Infrastructure	Not specified		Not specified	2.00	2.00	2.00					tCO2e/tCO2e	TRUE	1	Medium	Low	From K³nniger & Richter 1995
DF0115	ST026_SALAZAR_2009	Salazar	2009	3	2	10	Infrastructure	Transmission line	400V transmission line	Not specified	Infrastructure	Not specified		Not specified	2.70	2.70	2.70					tCO2e/tCO2e	TRUE	1	Medium	Low	From K³nniger & Richter 1995
DF0116	ST026_SALAZAR_2009	Salazar	2009	3	2	10	Infrastructure	Transmission line	20kV transmission line	Not specified	Infrastructure	Not specified		Not specified	3.40	3.40	3.40					tCO2e/tCO2e	TRUE	1	Medium	Low	From K³nniger & Richter 1995
DF0117	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Single family house Wood	concrete	Residential construction	USA	Atlanta	Not specified	2.80	2.80	2.80					tCO2e/tCO2e	TRUE	1	Medium	Low	From Lippke et al 2004
DF0118	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Single family house Wood	steel	Residential construction	USA	Minneapolis	Not specified	0.40	0.40	0.40					tCO2e/tCO2e	TRUE	1	Medium	Low	From Lippke et al 2004
DF0119	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Flooring	Flooring wood	alternatives	Flooring	Not specified		Not specified	1.70	1.70	1.70					tCO2e/tCO2e	TRUE	1	Medium	Low	From Petersen & Solberg 2004, number from Table 3
DF0120	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Doors/windows	Window frames	Not specified	Building components	Not specified		Not specified	5.00	5.00	5.00					tCO2e/tCO2e	TRUE	1	Medium	Low	From Salazar & Sowlati 2008
DF0121	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Single family house	Not specified	Residential construction	Not specified		Not specified	2.30	2.30	2.30					tCO2e/tCO2e	TRUE	1	Medium	Low	From Scharai-Rad & Welling 2002
DF0122	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	3-storey building	Not specified	Construction	Not specified		Not specified	1.50	1.50	1.50					tCO2e/tCO2e	TRUE	1	Medium	Low	From Scharai-Rad & Welling 2002
DF0123	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Warehouse	Not specified	Commercial/industrial construction	Not specified		Not specified	1.00	1.00	1.00					tCO2e/tCO2e	TRUE	1	Medium	Low	From Scharai-Rad & Welling 2002
DF0124	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Doors/windows	Window frames	Not specified	Building components	Not specified		Not specified	3.20	3.20	3.20					tCO2e/tCO2e	TRUE	1	Medium	Low	From Scharai-Rad & Welling 2002
DF0125	ST026_SALAZAR_2009	Salazar	2009	3	2	1	Solid wood products	Infrastructure	Utility poles wood	steel	Infrastructure	Not specified		Not specified	1.60	1.60	1.60					tCO2e/tCO2e	TRUE	1	Medium	Low	From Sedjo 2002
DF0126	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Single family house Wood	concrete	Residential construction	USA	Atlanta	Not specified	2.50	2.50	2.50					tCO2e/tCO2e	TRUE	1	Medium	Low	From Upton et al 2006, numbers from Table 3
DF0127	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Single family house Wood	steel	Residential construction	USA	Minneapolis	Not specified	1.20	1.20	1.20					tCO2e/tCO2e	TRUE	1	Medium	Low	From Upton et al 2006, numbers from Table 3
DF0128	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Literature survey	Not specified	Construction	Not specified		Not specified	2.00	2.00	2.00					tCO2e/tCO2e	TRUE	1	Medium	Low	From Valsta 2007
DF0129	ST026_SALAZAR_2009	Salazar	2009	3	2	8	Housing	Residential/commercial buildings	Swiss construction sector	Not specified	Construction	Switzerland	Switzerland	Not specified	1.10	1.10	1.10					tCO2e/tCO2e	TRUE	1	Medium	Low	From Werner et al 2005, value from Table 3
DF0130	ST027_SCHMIDT_2004	Schmidt	2004	2	1	2	Paper/Fibre products	Insulation	Paper wool	Stone wool insulation	Insulation	Not specified		Not specified	1.23	1.23	1.23					tCO2e/tCO2e	TRUE	1	Medium	Low	Calculated per functional unit (pape rpart 1 table 1) and CO2e savings (paper part 2, table 2)
DF0131	ST027_SCHMIDT_2004	Schmidt	2004	2	1	2	Paper/Fibre products	Insulation	Paper wool	Flax insulation	Insulation	Not specified		Not specified	2.01	2.01	2.01					tCO2e/tCO2e	TRUE	1	Medium	Low	Calculated per functional unit (pape rpart 1 table 1) and CO2e savings (paper part 2, table 2)
DF0132	ST027_SCHMIDT_2004	Schmidt	2004	1	1	3	Energy	Bioenergy	Bioenergy in countrywide sector analysis	Not specified	Energy substitution	Canada	Canada	Not specified	0.74		0.74				0.47	tCO2e/tCO2e	TRUE	1	Medium	Low	Includes wood value chain emissions
DF0133	ST027_SCHMIDT_2004	Schmidt	2004	1	1	3	Energy	Bioenergy	Bioenergy in efficient value chains	Not specified	Energy substitution	Canada	Canada	Not specified	1.16		1.16				0.89	tCO2e/tCO2e	TRUE	1	Medium	Low	Includes wood value chain emissions
DF0134	ST027_SCHMIDT_2004	Schmidt	2004	1	1	3	Energy	Bioenergy	Bioenergy	fossils	Energy substitution	Finland	Finland	Not specified	0.97		0.97				0.80	tCO2e/tCO2e	TRUE	1	Medium	Medium	Includes wood value chain emissions
DF0135	ST028_STURGES_2020	Sturges	2020	2	1	2	Paper/Fibre products	Packaging	Xpression mailer unbleached	PE mailer virgin	Packaging	Not specified		Not specified	0.60	0.60	0.60					tCO2e/tCO2e	TRUE	1	Medium	Low	Used in BillerudKorsnõs study 2020
DF0136	ST028_STURGES_2020	Sturges	2020	3	1	3	Energy	Bioenergy	Bioenergy general	Not specified	Energy substitution	Switzerland	Switzerland	Not specified	0.92		0.92				0.65	tCO2e/tCO2e	TRUE	1	Low	Low	Includes wood value chain emissions, converted from 0,6 tCO2e/m3 wood(page 36), , BUT unclear if it relates to roundwood m3 or actually used m3.
DF0137	ST029_QUANTIS_2019	Quantis	2019	2	1	2	Paper/Fibre products	Packaging	Containers fruit+vegetables, paper	plastic	Packaging	USA	USA	Not specified	0.68	0.68	0.68					tCO2e/tCO2e	TRUE	1	Medium	Low	
DF0138	ST030_FEFCO_2022	FEFCO	2022	2	1	2	Paper/Fibre products	Packaging	parer	plastic containers	Packaging	Not specified		Not specified	0.12	0.12	0.12					tCO2e/tCO2e	TRUE	1	Medium	Low	Relatively low DF first use as plastic version is reused 20+ times
DF0139	ST031_CHATZOPOULOU_2023	Chatzopoulou	2023	2	1	2	Paper/Fibre products	Packaging	EcoFlowerBox paper	plastic	Packaging	Not specified		Not specified	1.61	1.61	1.61					tCO2e/tCO2e	TRUE	1	Medium	Low	
DF0140	ST032_GAIA_2018	Gaia	2018	2	1	2	Paper/Fibre products	Packaging	3 l wine box	glass bottles	Packaging	Not specified		Not specified	7.36	7.36	7.36					tCO2e/tCO2e	TRUE	1	Medium	Low	Study initiated by Swedish Systembolaget, other examples available in report
DF0141	ST032_GAIA_2018	Gaia	2018	2	1	2	Paper/Fibre products	Packaging	Wine, paper container	PET	Packaging	Not specified		Not specified	3.56	3.56	3.56					tCO2e/tCO2e	TRUE	1	Medium	Low	Study initiated by Swedish Systembolaget, other examples available in report
DF0142	ST032_GAIA_2018	Gaia	2018	2	1	2	Paper/Fibre products	Packaging	Wine, paper container	glass bottle	Packaging	Not specified		Not specified	11.83	11.83	11.83					tCO2e/tCO2e	TRUE	1	Medium	Low	Study initiated by Swedish Systembolaget, other examples available in report
